Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,449,126.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Alaska,475,105.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Alaska,468,87.2
2014,All causes (A00-Y89),All causes,Alaska,883,180.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,1353,145.4
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,474,145.6
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Alaska,640,92.7
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,332,112
2014,All causes (A00-Y89),All causes,Alaska,1603,191
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,638,108
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,375,54.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,812,111.9
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,811,97.9
2015,Malignant neoplasms (C00-C97),Cancer,Alaska,835,208.2
2015,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,359,125.8
2015,All causes (A00-Y89),All causes,Alaska,658,194.5
2015,Diabetes mellitus (E10-E14),Diabetes,Alaska,226,82.3
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,361,64.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Alaska,281,84.3
2015,"Nephritis (N00-N07,N17-N19)",Kidney disease,Alaska,606,84.8
2015,Diabetes mellitus (E10-E14),Diabetes,Alaska,388,111.2
2015,Alzheimer disease (G30),Alzheimer’s disease,Alaska,405,92.5
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,272,70.1
2016,Alzheimer disease (G30),Alzheimer’s disease,Alaska,664,84
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,764,73.4
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Alaska,290,65.6
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Alaska,278,64.4
2016,Diabetes mellitus (E10-E14),Diabetes,Alaska,474,99.1
2016,Malignant neoplasms (C00-C97),Cancer,Alaska,499,140
2016,Diabetes mellitus (E10-E14),Diabetes,Alaska,407,81.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,874,124.7
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,344,70.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,515,126.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,702,127.3
2016,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,688,103.7
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,566,151.7
2017,All causes (A00-Y89),All causes,Alaska,1037,223.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,815,80.6
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,1426,216.5
2017,Diabetes mellitus (E10-E14),Diabetes,Alaska,676,85
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Alaska,445,69.4
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,851,139
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,357,99.7
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,423,63.8
2017,"Nephritis (N00-N07,N17-N19)",Kidney disease,Alaska,576,65.7
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,704,177.3
2017,Diabetes mellitus (E10-E14),Diabetes,Alaska,670,112
1999,All causes (A00-Y89),All causes,Arizona,10799,203.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Arizona,6030,95.3
1999,All causes (A00-Y89),All causes,Arizona,22566,217.6
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,3774,128.6
1999,Malignant neoplasms (C00-C97),Cancer,Arizona,12667,224.1
1999,Diabetes mellitus (E10-E14),Diabetes,Arizona,5874,105.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,4502,144.9
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,3485,79.6
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,15280,208.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,3740,71.8
2000,Cerebrovascular diseases (I60-I69),Stroke,Arizona,3400,102.3
2000,All causes (A00-Y89),All causes,Arizona,10710,218.7
2000,Diabetes mellitus (E10-E14),Diabetes,Arizona,2328,65.2
2000,Alzheimer disease (G30),Alzheimer’s disease,Arizona,4287,114.5
2000,Alzheimer disease (G30),Alzheimer’s disease,Arizona,2417,122.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,4184,193
2001,Malignant neoplasms (C00-C97),Cancer,Arizona,11162,144.3
2001,All causes (A00-Y89),All causes,Arizona,7428,200.2
2001,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,1860,71.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,3414,70.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,4076,112.4
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,7868,167.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2833,107
2001,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,7120,110.4
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,5926,140.8
2001,Alzheimer disease (G30),Alzheimer’s disease,Arizona,7358,93.8
2001,Diabetes mellitus (E10-E14),Diabetes,Arizona,3371,83.2
2001,All causes (A00-Y89),All causes,Arizona,8161,323.2
2001,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,2821,80.5
2002,Diabetes mellitus (E10-E14),Diabetes,Arizona,3991,122.5
2002,Diabetes mellitus (E10-E14),Diabetes,Arizona,7062,83.3
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,6359,89.4
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,7959,97.3
2002,Diabetes mellitus (E10-E14),Diabetes,Arizona,7661,153.7
2002,Diabetes mellitus (E10-E14),Diabetes,Arizona,12201,130.1
2002,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,5875,131.3
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,5567,124.8
2002,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2389,86.8
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,6826,64.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,3106,77.9
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,5479,111.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,12804,186.5
2003,Malignant neoplasms (C00-C97),Cancer,Arizona,10535,159.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10679,196.8
2003,Malignant neoplasms (C00-C97),Cancer,Arizona,7398,185.1
2003,Alzheimer disease (G30),Alzheimer’s disease,Arizona,4523,97.7
2003,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,7386,80.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,3975,98.9
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,7238,102.4
2004,Alzheimer disease (G30),Alzheimer’s disease,Arizona,2129,108.3
2004,All causes (A00-Y89),All causes,Arizona,21356,166.8
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,5188,84.9
2004,Alzheimer disease (G30),Alzheimer’s disease,Arizona,5133,101.6
2004,Malignant neoplasms (C00-C97),Cancer,Arizona,15382,150.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,6326,159.6
2004,Malignant neoplasms (C00-C97),Cancer,Arizona,12598,155.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,8745,168.9
2004,All causes (A00-Y89),All causes,Arizona,9419,262.8
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2727,84.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10663,198.6
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,9594,78
2005,All causes (A00-Y89),All causes,Arizona,8247,237
2005,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,3224,95.2
2005,All causes (A00-Y89),All causes,Arizona,13547,182.8
2005,All causes (A00-Y89),All causes,Arizona,10906,168.5
2005,Malignant neoplasms (C00-C97),Cancer,Arizona,6984,175.8
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,4107,92
2005,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,6033,71.4
2005,Alzheimer disease (G30),Alzheimer’s disease,Arizona,1616,105.6
2005,Alzheimer disease (G30),Alzheimer’s disease,Arizona,3995,133.4
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,5465,94.6
2005,Malignant neoplasms (C00-C97),Cancer,Arizona,5184,185.1
2006,Cerebrovascular diseases (I60-I69),Stroke,Arizona,5451,94.6
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,11095,156.2
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,6784,80.2
2006,All causes (A00-Y89),All causes,Arizona,14908,153.4
2006,Diabetes mellitus (E10-E14),Diabetes,Arizona,3196,106.5
2006,Cerebrovascular diseases (I60-I69),Stroke,Arizona,7239,112.9
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,6694,82.9
2006,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,7231,81.2
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,6269,63.4
2006,Alzheimer disease (G30),Alzheimer’s disease,Arizona,4397,128.5
2006,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,7467,68.2
2006,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,5244,82.1
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,3836,87.6
2006,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,7659,104.6
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2596,136
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,3473,86.8
2007,Cerebrovascular diseases (I60-I69),Stroke,Arizona,5121,108.7
2007,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,3366,74.8
2007,Malignant neoplasms (C00-C97),Cancer,Arizona,9253,164.4
2007,Alzheimer disease (G30),Alzheimer’s disease,Arizona,3803,80.5
2007,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,15151,123.3
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,3040,66.4
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,7910,70.9
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,5139,74.5
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,9600,73.4
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,3336,66.2
2008,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3418,105.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,15300,147
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,8829,218.1
2008,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,2814,76.3
2008,Cerebrovascular diseases (I60-I69),Stroke,Arizona,3187,129.9
2008,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,9865,103.5
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,4699,83.2
2009,Cerebrovascular diseases (I60-I69),Stroke,Arizona,14532,86.7
2009,Malignant neoplasms (C00-C97),Cancer,Arizona,12888,151.3
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,5356,51.7
2009,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,7993,71.8
2009,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,5952,115.3
2009,Alzheimer disease (G30),Alzheimer’s disease,Arizona,4300,75.6
2009,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,14964,97.1
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,8215,87.4
2009,All causes (A00-Y89),All causes,Arizona,15932,168
2009,Diabetes mellitus (E10-E14),Diabetes,Arizona,7647,73.2
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,10432,69.2
2009,All causes (A00-Y89),All causes,Arizona,7820,177
2009,Diabetes mellitus (E10-E14),Diabetes,Arizona,14860,75.7
2010,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,3738,116.6
2010,All causes (A00-Y89),All causes,Arizona,15021,209.5
2010,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,2434,66.7
2010,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,7602,97.5
2011,Malignant neoplasms (C00-C97),Cancer,Arizona,12350,108.2
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,4204,76.2
2011,Diabetes mellitus (E10-E14),Diabetes,Arizona,2345,84.1
2011,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,3849,67.7
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,9179,174
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,11423,116.3
2011,Alzheimer disease (G30),Alzheimer’s disease,Arizona,7499,94.4
2011,Malignant neoplasms (C00-C97),Cancer,Arizona,12855,176.4
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,13194,189.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,4718,85.6
2011,Diabetes mellitus (E10-E14),Diabetes,Arizona,4360,69.9
2012,Malignant neoplasms (C00-C97),Cancer,Arizona,13092,178.2
2012,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,6920,70.5
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2811,47.1
2012,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,4480,71.8
2012,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,6657,99.5
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,4520,71.5
2012,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,4374,69.3
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2845,79.2
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,4651,75.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Arizona,8824,69.8
2012,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,6933,108.2
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,8935,132.1
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,3790,59.2
2012,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,7670,75.7
2013,All causes (A00-Y89),All causes,Arizona,11949,120
2013,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,5269,71.8
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,8121,66.4
2013,Alzheimer disease (G30),Alzheimer’s disease,Arizona,5087,101.4
2013,Alzheimer disease (G30),Alzheimer’s disease,Arizona,5697,113.6
2013,All causes (A00-Y89),All causes,Arizona,13780,155.7
2013,Alzheimer disease (G30),Alzheimer’s disease,Arizona,3074,88.6
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10147,186
2013,All causes (A00-Y89),All causes,Arizona,26320,209.4
2014,Malignant neoplasms (C00-C97),Cancer,Arizona,13902,140.4
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,12494,72.9
2014,Alzheimer disease (G30),Alzheimer’s disease,Arizona,7040,68.6
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,13051,138.4
2014,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,3438,59.4
2014,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,5967,79.6
2014,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,6281,127.8
2014,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,5691,79.9
2015,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,4734,55.1
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,10389,66.7
2015,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,5656,81.8
2015,Malignant neoplasms (C00-C97),Cancer,Arizona,7915,163.4
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,3244,63.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,6158,84.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,12041,164.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,3729,98
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,5574,52.8
2015,Malignant neoplasms (C00-C97),Cancer,Arizona,8204,124.1
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,3200,93.3
2015,Malignant neoplasms (C00-C97),Cancer,Arizona,10106,151
2016,Diabetes mellitus (E10-E14),Diabetes,Arizona,5401,99.7
2016,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,6260,53.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,8342,125.4
2016,Malignant neoplasms (C00-C97),Cancer,Arizona,5987,151.1
2016,All causes (A00-Y89),All causes,Arizona,11482,214
2016,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arizona,4806,82
2016,All causes (A00-Y89),All causes,Arizona,8357,165.9
2016,All causes (A00-Y89),All causes,Arizona,11084,200.9
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,16273,231.5
2016,Malignant neoplasms (C00-C97),Cancer,Arizona,7649,158.2
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,7817,61.7
2016,Alzheimer disease (G30),Alzheimer’s disease,Arizona,4638,74.7
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,2316,62.3
2017,Malignant neoplasms (C00-C97),Cancer,Arizona,6573,139.3
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,10497,85.5
2017,Cerebrovascular diseases (I60-I69),Stroke,Arizona,5493,81.9
2017,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arizona,10545,69.8
2017,All causes (A00-Y89),All causes,Arizona,26262,175.3
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,11147,144.1
2017,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,7741,134.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,4860,94.2
2017,Diabetes mellitus (E10-E14),Diabetes,Arizona,14815,88.9
2017,Alzheimer disease (G30),Alzheimer’s disease,Arizona,6678,87.6
2017,All causes (A00-Y89),All causes,Arizona,7557,253.5
1999,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,3495,138.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,11004,270.6
1999,Diabetes mellitus (E10-E14),Diabetes,Arkansas,4958,169.9
1999,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,5620,99.5
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,3728,129.9
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,2887,123.7
1999,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,2623,89.8
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,3395,167.3
1999,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,4525,159.9
1999,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,3327,138.2
2000,Diabetes mellitus (E10-E14),Diabetes,Arkansas,2763,188.4
2000,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1688,114.8
2000,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,1604,116.2
2000,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,2691,116.5
2000,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,2032,135.3
2000,Malignant neoplasms (C00-C97),Cancer,Arkansas,4440,194.3
2000,Malignant neoplasms (C00-C97),Cancer,Arkansas,4529,200.9
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,4582,323.4
2000,All causes (A00-Y89),All causes,Arkansas,7280,289.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,4522,204.3
2001,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,3314,139.7
2001,Malignant neoplasms (C00-C97),Cancer,Arkansas,6043,209
2001,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,2699,154.1
2001,All causes (A00-Y89),All causes,Arkansas,3962,212.5
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1992,136.6
2001,All causes (A00-Y89),All causes,Arkansas,6268,223.5
2001,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1186,118.5
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,3423,113.9
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,4653,80.8
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,4740,103.7
2002,Alzheimer disease (G30),Alzheimer’s disease,Arkansas,6243,151.3
2002,"Nephritis (N00-N07,N17-N19)",Kidney disease,Arkansas,5234,101.4
2002,Diabetes mellitus (E10-E14),Diabetes,Arkansas,4168,162.7
2002,Malignant neoplasms (C00-C97),Cancer,Arkansas,5779,176.8
2002,All causes (A00-Y89),All causes,Arkansas,7966,267
2002,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,7029,112.6
2002,All causes (A00-Y89),All causes,Arkansas,9651,344.6
2002,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,3330,137.6
2003,Malignant neoplasms (C00-C97),Cancer,Arkansas,6432,226.5
2003,All causes (A00-Y89),All causes,Arkansas,4745,270.2
2003,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,3604,136.5
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,3275,189.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,3249,131.4
2003,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,4573,203
2003,Malignant neoplasms (C00-C97),Cancer,Arkansas,7977,247.1
2003,"Intentional self-harm (X60-X84,Y87.0)",Suicide,Arkansas,2108,103.3
2004,Malignant neoplasms (C00-C97),Cancer,Arkansas,8571,236
2004,Diabetes mellitus (E10-E14),Diabetes,Arkansas,2592,136.2
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,6260,232.9
2004,"Accidents (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,6056,153.5
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,2590,230.9
