Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2015,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    573,117.1
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    587,121.8
1999,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    494,137.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    562,135.4
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    537,128.9
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    588,116.0
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    535,139.0
2016,Diabetes mellitus (E10-E14),Diabetes,Alaska,    604,116.7
2013,All Causes,All causes,Alaska,    603,114.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    543,125.8
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    562,143.1
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    557,124.1
2013,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    592,116.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    531,122.2
2001,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    518,139.1
2004,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    526,130.1
2017,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,    602,110.5
2002,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    601,128.1
2011,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    595,116.3
2000,Diabetes mellitus (E10-E14),Diabetes,Alaska,    472,140.0
2017,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    658,115.9
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,    520,129.8
2014,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    586,117.8
2008,Malignant neoplasms (C00-C97),Cancer,Alaska,    541,113.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    562,133.7
2002,Malignant neoplasms (C00-C97),Cancer,Alaska,    559,137.6
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    630,120.9
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    565,138.1
2000,All Causes,All causes,Alaska,    563,134.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    631,113.5
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    542,114.8
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    566,120.7
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    514,125.8
2004,Diabetes mellitus (E10-E14),Diabetes,Alaska,    531,122.6
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    544,132.0
2017,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    661,118.0
2008,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    544,110.1
2014,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    595,110.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    559,132.3
2009,Diabetes mellitus (E10-E14),Diabetes,Alaska,    553,116.3
2002,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    549,138.0
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    574,116.1
2016,Malignant neoplasms (C00-C97),Cancer,Alaska,    601,114.3
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    542,140.2
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    534,114.2
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    542,123.3
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    492,126.0
2012,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    541,117.0
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    577,117.6
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,    532,111.1
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    559,117.7
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    504,115.5
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    541,117.0
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    587,124.9
2002,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    581,133.4
2013,Malignant neoplasms (C00-C97),Cancer,Alaska,    619,112.6
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    506,132.1
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    509,120.5
2011,Malignant neoplasms (C00-C97),Cancer,Alaska,    572,117.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    535,106.7
2012,Diabetes mellitus (E10-E14),Diabetes,Alaska,    524,115.5
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    551,117.8
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,    588,118.2
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    494,129.9
2016,All Causes,All causes,Alaska,    662,110.1
2010,All Causes,All causes,Alaska,    513,115.1
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    536,117.2
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    575,112.5
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    533,132.8
2007,Diabetes mellitus (E10-E14),Diabetes,Alaska,    554,116.1
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,    587,115.9
2008,Diabetes mellitus (E10-E14),Diabetes,Alaska,    559,126.7
2007,All Causes,All causes,Alaska,    582,121.5
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    569,132.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    634,119.1
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    548,124.7
2006,All Causes,All causes,Alaska,    565,122.2
2015,Diabetes mellitus (E10-E14),Diabetes,Alaska,    572,119.0
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    570,117.9
2003,All Causes,All causes,Alaska,    558,134.1
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,    527,137.6
2006,Malignant neoplasms (C00-C97),Cancer,Alaska,    523,121.9
2011,Diabetes mellitus (E10-E14),Diabetes,Alaska,    532,112.3
2015,All Causes,All causes,Alaska,    630,119.4
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,    556,112.7
2006,Alzheimer's disease (G30),Alzheimer's disease,Alaska,    496,117.7
2001,Diabetes mellitus (E10-E14),Diabetes,Alaska,    549,131.3
2000,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,    541,140.5
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,    572,124.7
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,    493,122.1
2014,Cerebrovascular diseases (I60-I69),Stroke,Alaska,    552,107.9
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,    541,137.7
2010,All Causes,All causes,Arizona,"  7,572",105.4
2005,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,607",127.8
1999,All Causes,All causes,Arizona,"  6,937",136.2
2016,All Causes,All causes,Arizona,"  8,240",105.4
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,065",118.5
2003,All Causes,All causes,Arizona,"  7,440",129.4
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,998",112.3
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,204",135.2
2013,All Causes,All causes,Arizona,"  7,279",110.0
2002,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,217",128.6
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,513",113.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,663",110.0
2013,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,945",109.3
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,530",110.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,556",125.4
2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,532",111.8
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,307",130.4
2001,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,837",126.3
2006,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,680",121.7
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,477",110.7
2001,Malignant neoplasms (C00-C97),Cancer,Arizona,"  6,871",131.2
2016,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  8,522",114.6
2014,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,356",113.2
2000,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  6,615",124.4
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,618",115.7
2011,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,489",114.8
2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  6,839",124.3
1999,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  6,696",130.3
2001,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,888",126.4
2016,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  9,072",107.7
2017,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,570",109.3
2009,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  6,984",106.7
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  8,186",111.2
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,178",114.5
2010,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,232",113.1
2014,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  8,124",107.0
2016,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,907",110.7
2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  8,008",126.6
2000,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,316",127.5
2002,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,401",129.4
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  6,767",122.9
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,640",133.2
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  8,743",107.4
2002,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,084",122.0
2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,178",110.2
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,382",111.3
2009,All Causes,All causes,Arizona,"  7,271",113.3
2010,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,094",114.1
2005,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  6,751",114.3
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,273",119.9
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  6,933",124.1
2008,All Causes,All causes,Arizona,"  7,741",112.9
2014,All Causes,All causes,Arizona,"  7,907",104.4
2008,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,885",112.3
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,009",118.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  8,236",110.0
2001,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,133",121.2
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,007",124.7
2016,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,927",114.2
2015,All Causes,All causes,Arizona,"  8,501",104.5
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  8,053",110.1
2006,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  6,698",113.4
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  6,775",116.9
2005,All Causes,All causes,Arizona,"  7,971",122.1
2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  8,586",111.3
2002,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  8,122",128.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,047",109.8
2004,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  6,988",120.6
2000,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,720",133.3
2005,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,598",130.8
2007,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  6,802",117.5
2013,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,330",110.5
2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,663",107.0
2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,626",131.1
2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  8,104",112.9
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  6,831",112.3
2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,713",121.3
2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,631",111.0
2009,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,642",109.1
2012,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,941",109.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,314",126.4
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,046",134.1
2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,061",121.0
2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,484",108.3
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,154",107.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  8,308",113.9
2000,All Causes,All causes,Arizona,"  7,511",129.7
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,193",118.2
1999,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,084",131.8
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  6,756",119.4
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,741",114.8
2012,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,277",106.6
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,672",111.7
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,368",136.7
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,852",111.3
2003,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,709",122.6
2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,567",116.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,208",111.4
2010,Malignant neoplasms (C00-C97),Cancer,Arizona,"  6,785",117.9
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  8,199",112.4
2016,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,481",107.9
2003,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  7,652",123.1
2001,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"  6,993",132.3
2012,Malignant neoplasms (C00-C97),Cancer,Arizona,"  8,221",108.3
2002,All Causes,All causes,Arizona,"  7,341",123.1
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,128",115.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,387",111.9
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,723",126.7
2006,All Causes,All causes,Arizona,"  7,693",123.3
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,376",112.8
2004,All Causes,All causes,Arizona,"  7,477",124.6
2008,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,579",115.5
2001,All Causes,All causes,Arizona,"  7,472",130.3
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,387",112.3
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,894",108.5
2007,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,468",116.1
2005,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  8,015",118.0
2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,638",106.3
2017,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  8,490",112.4
2007,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,092",118.0
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,230",113.8
2005,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,802",123.9
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,825",107.6
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,474",114.7
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  6,883",117.9
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  7,441",113.2
2013,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,929",109.7
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  6,903",136.2
2007,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,599",119.8
2015,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,750",109.8
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  6,938",123.5
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"  7,868",109.6
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,624",123.4
2000,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,280",134.5
2012,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,863",109.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,746",130.6
2003,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,470",127.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,616",111.5
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,394",114.7
2009,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,218",104.9
2017,Malignant neoplasms (C00-C97),Cancer,Arizona,"  8,569",109.2
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,"  6,986",107.7
2017,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,946",108.7
2012,All Causes,All causes,Arizona,"  7,418",106.2
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  6,964",128.2
2001,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,405",131.3
2015,Malignant neoplasms (C00-C97),Cancer,Arizona,"  7,995",111.8
2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,936",104.4
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"  7,441",120.8
2014,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,347",109.0
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,498",116.0
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"  7,432",118.6
2008,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"  7,738",117.2
2014,Diabetes mellitus (E10-E14),Diabetes,Arizona,"  7,548",109.0
2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,"  7,290",128.7
2007,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"  7,480",115.6
